ticker_lutessia,symbole_mt5,datetime,open,high,low,close,tick_volume
GBP/JPY,GBPJPY.pi,2024-12-02 05:00:00,191.213,191.216,190.853,190.99,12750
GBP/JPY,GBPJPY.pi,2024-12-02 06:00:00,190.99,191.078,190.271,190.554,17542
GBP/JPY,GBPJPY.pi,2024-12-02 07:00:00,190.555,190.804,190.443,190.699,16695
GBP/JPY,GBPJPY.pi,2024-12-02 08:00:00,190.698,191.086,190.536,190.99,13123
GBP/JPY,GBPJPY.pi,2024-12-02 09:00:00,190.988,191.105,190.791,190.801,12614
GBP/JPY,GBPJPY.pi,2024-12-02 10:00:00,190.802,191.048,190.774,190.858,10932
GBP/JPY,GBPJPY.pi,2024-12-02 11:00:00,190.857,190.871,190.073,190.156,14244
GBP/JPY,GBPJPY.pi,2024-12-02 12:00:00,190.154,190.562,190.154,190.373,15927
GBP/JPY,GBPJPY.pi,2024-12-02 13:00:00,190.373,190.416,189.461,189.501,19329
GBP/JPY,GBPJPY.pi,2024-12-02 14:00:00,189.501,189.687,189.156,189.25,25629
GBP/JPY,GBPJPY.pi,2024-12-02 15:00:00,189.252,189.382,188.471,188.61,21340
GBP/JPY,GBPJPY.pi,2024-12-02 16:00:00,188.61,189.177,188.591,189.153,11787
GBP/JPY,GBPJPY.pi,2024-12-02 17:00:00,189.155,189.392,189.125,189.24,9693
GBP/JPY,GBPJPY.pi,2024-12-02 18:00:00,189.24,189.286,189.107,189.143,8195
GBP/JPY,GBPJPY.pi,2024-12-02 19:00:00,189.143,189.287,189.024,189.233,12705
GBP/JPY,GBPJPY.pi,2024-12-02 20:00:00,189.231,189.3,189.208,189.253,5552
GBP/JPY,GBPJPY.pi,2024-12-02 21:00:00,189.253,189.337,189.146,189.161,1157
GBP/JPY,GBPJPY.pi,2024-12-02 22:00:00,189.159,189.596,189.159,189.254,5137
GBP/JPY,GBPJPY.pi,2024-12-02 23:00:00,189.254,189.694,189.233,189.591,10883
GBP/JPY,GBPJPY.pi,2024-12-03 00:00:00,189.594,189.623,189.323,189.537,11422
GBP/JPY,GBPJPY.pi,2024-12-03 01:00:00,189.537,189.62,189.396,189.46,8042
GBP/JPY,GBPJPY.pi,2024-12-03 02:00:00,189.46,189.883,189.434,189.811,7085
GBP/JPY,GBPJPY.pi,2024-12-03 03:00:00,189.811,189.926,189.778,189.847,5606
GBP/JPY,GBPJPY.pi,2024-12-03 04:00:00,189.847,189.91,189.685,189.736,6788
GBP/JPY,GBPJPY.pi,2024-12-03 05:00:00,189.736,189.936,189.649,189.882,7538
GBP/JPY,GBPJPY.pi,2024-12-03 06:00:00,189.882,190.015,189.737,189.949,11012
GBP/JPY,GBPJPY.pi,2024-12-03 07:00:00,189.951,190.376,189.841,190.251,15935
GBP/JPY,GBPJPY.pi,2024-12-03 08:00:00,190.251,190.264,189.892,189.924,12330
GBP/JPY,GBPJPY.pi,2024-12-03 09:00:00,189.924,190.248,189.868,190.047,9484
GBP/JPY,GBPJPY.pi,2024-12-03 10:00:00,190.047,190.119,189.551,189.602,9477
GBP/JPY,GBPJPY.pi,2024-12-03 11:00:00,189.602,189.62,189.242,189.272,10062
GBP/JPY,GBPJPY.pi,2024-12-03 12:00:00,189.272,189.297,188.553,188.591,14907
GBP/JPY,GBPJPY.pi,2024-12-03 13:00:00,188.591,188.851,188.201,188.473,19999
GBP/JPY,GBPJPY.pi,2024-12-03 14:00:00,188.467,188.991,188.078,188.852,24292
GBP/JPY,GBPJPY.pi,2024-12-03 15:00:00,188.852,189.316,188.807,189.001,14763
GBP/JPY,GBPJPY.pi,2024-12-03 16:00:00,189.009,189.425,188.971,189.375,12419
GBP/JPY,GBPJPY.pi,2024-12-03 17:00:00,189.372,189.41,189.066,189.243,10167
GBP/JPY,GBPJPY.pi,2024-12-03 18:00:00,189.243,189.431,189.062,189.388,8522
GBP/JPY,GBPJPY.pi,2024-12-03 19:00:00,189.388,189.46,189.315,189.381,7873
GBP/JPY,GBPJPY.pi,2024-12-03 20:00:00,189.381,189.581,189.379,189.533,4460
GBP/JPY,GBPJPY.pi,2024-12-03 21:00:00,189.533,189.601,189.49,189.535,302
GBP/JPY,GBPJPY.pi,2024-12-03 22:00:00,189.535,189.675,189.506,189.621,4267
GBP/JPY,GBPJPY.pi,2024-12-03 23:00:00,189.62,189.852,189.554,189.788,10019
GBP/JPY,GBPJPY.pi,2024-12-04 00:00:00,189.788,190.013,189.669,189.916,10686
GBP/JPY,GBPJPY.pi,2024-12-04 01:00:00,189.916,189.963,189.562,189.669,9036
