datetime,open,high,low,close,tick_volume
2023-01-10 16:00:00,1764.906,1773.366,1761.43,1761.927,1561
2023-01-10 17:00:00,1761.927,1774.366,1757.702,1772.129,1238
2023-01-10 18:00:00,1772.129,1772.876,1758.202,1764.672,484
2023-01-10 19:00:00,1764.672,1769.152,1763.927,1766.419,463
2023-01-10 20:00:00,1766.419,1772.144,1766.17,1771.398,396
2023-01-10 21:00:00,1771.398,1772.644,1769.16,1769.413,259
2023-01-10 23:00:00,1769.413,1773.15,1757.978,1763.951,150
2023-01-11 00:00:00,1763.951,1767.438,1759.228,1767.438,154
2023-01-11 01:00:00,1767.438,1767.936,1761.222,1762.965,454
2023-01-11 02:00:00,1762.965,1765.954,1762.965,1764.214,370
2023-01-11 03:00:00,1764.214,1766.702,1764.214,1765.462,193
2023-01-11 04:00:00,1765.462,1765.462,1762.976,1764.472,390
2023-01-11 05:00:00,1764.472,1774.176,1763.975,1773.182,732
2023-01-11 06:00:00,1773.182,1781.644,1772.438,1778.659,400
2023-01-11 07:00:00,1778.659,1780.65,1772.196,1772.198,683
2023-01-11 08:00:00,1772.198,1781.154,1769.212,1779.664,415
2023-01-11 09:00:00,1779.664,1783.644,1777.18,1778.426,644
2023-01-11 10:00:00,1778.426,1783.152,1774.448,1776.44,217
2023-01-11 11:00:00,1776.44,1777.187,1772.712,1772.714,303
2023-01-11 12:00:00,1772.714,1779.682,1770.725,1775.953,385
2023-01-11 13:00:00,1775.953,1780.927,1751.83,1753.074,725
2023-01-11 14:00:00,1753.074,1755.81,1743.375,1747.109,1361
2023-01-11 15:00:00,1747.109,1755.07,1741.392,1745.124,783
2023-01-11 16:00:00,1745.124,1757.316,1737.662,1753.088,2154
2023-01-11 17:00:00,1753.088,1774.236,1750.353,1768.764,1221
2023-01-11 18:00:00,1768.764,1771.004,1762.546,1765.038,882
2023-01-11 19:00:00,1765.038,1768.024,1761.807,1765.042,529
2023-01-11 20:00:00,1765.042,1765.544,1762.804,1764.798,214
2023-01-11 21:00:00,1764.798,1766.792,1760.822,1765.55,394
2023-01-11 23:00:00,1765.55,1765.55,1755.856,1759.589,318
2023-01-12 00:00:00,1759.589,1764.317,1753.87,1760.092,130
2023-01-12 01:00:00,1760.092,1768.056,1760.092,1765.818,475
2023-01-12 02:00:00,1765.818,1771.045,1765.569,1769.554,671
2023-01-12 03:00:00,1769.554,1772.292,1767.816,1769.061,352
2023-01-12 04:00:00,1769.061,1769.808,1768.068,1768.568,347
2023-01-12 05:00:00,1768.568,1775.286,1767.326,1773.05,448
2023-01-12 06:00:00,1773.05,1779.024,1771.062,1777.532,106
2023-01-12 07:00:00,1777.532,1777.533,1771.068,1772.812,424
2023-01-12 08:00:00,1772.812,1776.542,1767.84,1768.09,792
2023-01-12 09:00:00,1768.09,1772.074,1767.344,1770.334,548
2023-01-12 10:00:00,1770.334,1771.08,1761.132,1763.373,372
2023-01-12 11:00:00,1763.373,1764.622,1756.911,1758.403,153
2023-01-12 12:00:00,1758.403,1772.336,1755.418,1771.841,339
2023-01-12 13:00:00,1771.841,1785.278,1753.186,1775.826,2357
2023-01-12 14:00:00,1775.826,1778.313,1726.826,1741.005,1437
2023-01-12 15:00:00,1741.005,1772.352,1738.27,1767.128,1421
2023-01-12 16:00:00,1767.128,1774.096,1761.906,1769.622,952
2023-01-12 17:00:00,1769.622,1783.556,1769.622,1783.059,689
