ticker_lutessia,symbole_mt5,datetime,open,high,low,close,tick_volume
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-17 19:00:00,15608.38,15624.88,15600.88,15611.78,1967
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-17 21:00:00,15611.86,15663.36,15466.61,15581.36,39897
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 00:00:00,15611.86,15624.36,15598.36,15620.36,640
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 01:00:00,15621.36,15663.36,15618.36,15660.36,1127
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 02:00:00,15661.36,15661.36,15620.36,15628.86,607
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 03:00:00,15628.36,15636.36,15621.86,15621.86,577
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 04:00:00,15620.86,15630.86,15608.36,15610.36,421
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 05:00:00,15611.36,15638.86,15600.86,15634.86,987
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 06:00:00,15635.86,15647.86,15563.11,15598.11,2121
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 07:00:00,15599.11,15614.61,15512.11,15581.61,3781
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 08:00:00,15580.11,15601.11,15541.61,15562.11,2819
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 09:00:00,15561.61,15604.11,15531.61,15598.11,2628
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 10:00:00,15598.61,15600.11,15542.61,15557.11,2128
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 11:00:00,15556.11,15558.11,15507.61,15520.61,2323
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 12:00:00,15520.11,15526.61,15471.11,15501.11,2636
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 13:00:00,15501.61,15520.61,15466.61,15505.11,4464
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 14:00:00,15504.61,15598.61,15477.61,15587.61,3895
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 15:00:00,15587.11,15596.61,15554.11,15586.11,2503
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 16:00:00,15586.61,15595.46,15573.46,15574.46,1877
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 17:00:00,15573.96,15586.96,15555.96,15578.96,1756
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 18:00:00,15577.96,15594.46,15572.46,15575.46,1439
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-18 19:00:00,15574.96,15607.46,15571.96,15581.36,1168
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-20 21:00:00,15596.12,15714.87,15564.12,15656.12,31250
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 00:00:00,15596.12,15612.62,15595.12,15604.12,697
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 01:00:00,15602.12,15605.62,15565.12,15605.62,1281
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 02:00:00,15605.12,15613.12,15603.12,15603.12,660
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 03:00:00,15602.62,15604.12,15592.12,15599.62,399
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 04:00:00,15600.12,15601.12,15580.12,15581.12,343
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 05:00:00,15582.12,15592.62,15564.12,15580.12,848
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 06:00:00,15581.12,15647.37,15570.62,15636.37,1683
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 07:00:00,15635.87,15691.37,15615.37,15663.37,2993
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 08:00:00,15661.87,15693.87,15658.87,15688.37,2007
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 09:00:00,15688.87,15714.87,15684.87,15686.37,1743
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 10:00:00,15686.87,15695.37,15675.37,15683.87,1531
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 11:00:00,15684.37,15709.37,15683.37,15683.87,1356
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 12:00:00,15683.37,15683.87,15642.37,15645.37,1564
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 13:00:00,15644.87,15650.87,15606.37,15606.37,3253
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 14:00:00,15605.87,15619.37,15583.87,15601.87,3232
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 15:00:00,15601.37,15614.37,15580.87,15597.37,2351
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 16:00:00,15597.87,15623.22,15596.87,15615.22,1352
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 17:00:00,15614.72,15647.22,15614.72,15646.22,1559
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 18:00:00,15646.72,15662.22,15633.22,15661.72,1277
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 19:00:00,15662.22,15674.72,15653.62,15656.12,1121
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-21 21:00:00,15642.7,15801.45,15632.2,15692.7,30846
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 00:00:00,15642.7,15651.7,15633.2,15637.2,567
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 01:00:00,15636.2,15660.7,15632.2,15650.2,838
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 02:00:00,15649.2,15663.2,15648.2,15660.2,544
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 03:00:00,15659.2,15663.7,15653.7,15655.7,291
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 04:00:00,15656.2,15665.2,15648.7,15658.7,380
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 05:00:00,15659.2,15678.7,15649.2,15677.7,901
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 06:00:00,15678.2,15720.95,15663.7,15717.45,1774
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 07:00:00,15715.95,15776.45,15687.95,15763.45,3329
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 08:00:00,15763.95,15769.45,15732.45,15757.95,2204
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 09:00:00,15758.95,15779.45,15740.95,15770.95,1552
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 10:00:00,15769.45,15784.95,15762.95,15769.95,1278
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 11:00:00,15770.95,15801.45,15766.95,15798.95,1219
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 12:00:00,15798.45,15798.45,15755.45,15756.45,1428
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 13:00:00,15755.95,15763.95,15697.45,15722.95,3166
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 14:00:00,15722.45,15730.45,15691.95,15696.95,2962
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 15:00:00,15696.45,15714.95,15678.45,15679.45,2161
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 16:00:00,15679.95,15706.8,15675.45,15686.3,1783
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 17:00:00,15687.8,15694.3,15678.8,15688.3,1852
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 18:00:00,15687.8,15712.8,15683.3,15712.8,1449
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 19:00:00,15713.8,15714.3,15680.8,15692.7,1168
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-22 21:00:00,15704.28,15827.53,15674.03,15745.28,29933
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 00:00:00,15704.28,15737.78,15704.28,15735.78,360
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 01:00:00,15736.28,15756.28,15736.28,15750.28,809
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 02:00:00,15749.28,15758.78,15745.28,15746.28,413
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 03:00:00,15747.28,15763.28,15746.78,15748.28,325
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 04:00:00,15748.78,15760.78,15744.78,15760.28,328
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 05:00:00,15760.78,15779.78,15749.28,15767.28,777
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 06:00:00,15767.78,15786.53,15746.53,15784.53,1463
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 07:00:00,15788.53,15827.53,15734.53,15782.53,3237
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 08:00:00,15782.03,15799.53,15763.03,15777.03,2122
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 09:00:00,15777.53,15802.03,15756.53,15784.03,1647
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 10:00:00,15783.53,15793.53,15696.53,15698.03,2364
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 11:00:00,15696.53,15733.03,15689.03,15728.03,2084
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 12:00:00,15727.53,15731.53,15674.03,15709.03,2181
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 13:00:00,15709.53,15735.53,15694.03,15731.03,3223
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 14:00:00,15731.53,15737.53,15698.53,15735.03,2589
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 15:00:00,15734.53,15738.53,15713.53,15721.53,1736
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 16:00:00,15722.03,15732.88,15714.53,15731.38,1160
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 17:00:00,15732.38,15759.38,15731.88,15744.88,956
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 18:00:00,15744.38,15752.38,15731.88,15748.88,1148
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 19:00:00,15749.38,15755.88,15738.38,15745.28,1011
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-23 21:00:00,15790.36,15899.11,15560.96,15567.86,36643
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 00:00:00,15790.36,15797.36,15771.86,15776.36,648
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 01:00:00,15776.86,15791.36,15769.36,15787.86,852
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 02:00:00,15788.36,15803.86,15780.86,15801.36,559
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 03:00:00,15801.86,15808.86,15797.86,15803.36,321
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 04:00:00,15802.86,15832.86,15799.36,15827.36,400
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 05:00:00,15828.36,15832.86,15810.86,15822.86,944
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 06:00:00,15823.86,15899.11,15799.36,15867.11,2101
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 07:00:00,15867.61,15870.61,15832.11,15835.61,3150
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 08:00:00,15835.11,15844.11,15792.11,15798.61,1993
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 09:00:00,15797.61,15798.11,15740.11,15764.11,2081
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 10:00:00,15764.61,15785.11,15754.11,15773.11,1719
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 11:00:00,15773.61,15797.11,15715.11,15715.11,1683
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 12:00:00,15714.11,15740.61,15707.11,15731.11,2347
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 13:00:00,15730.61,15739.61,15685.11,15692.61,3784
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 14:00:00,15691.61,15695.61,15617.11,15633.61,4227
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 15:00:00,15633.11,15639.11,15585.11,15617.11,2573
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 16:00:00,15616.61,15644.96,15612.46,15628.46,1901
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 17:00:00,15627.46,15629.46,15609.46,15626.46,1853
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 18:00:00,15625.96,15625.96,15594.96,15603.46,1825
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 19:00:00,15603.96,15606.46,15560.96,15567.86,1682
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-24 21:00:00,15589.95,15741.2,15556.95,15686.95,37761
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 00:00:00,15589.95,15602.45,15581.95,15599.95,479
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 01:00:00,15600.95,15606.45,15580.45,15602.95,796
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 02:00:00,15603.45,15604.95,15587.45,15596.95,452
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 03:00:00,15596.45,15599.95,15584.95,15596.45,402
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 04:00:00,15597.45,15598.45,15573.95,15579.45,371
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 05:00:00,15579.95,15612.45,15556.95,15587.95,1134
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 06:00:00,15587.45,15614.7,15565.95,15614.7,1882
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 07:00:00,15616.7,15645.7,15612.2,15642.7,2604
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 08:00:00,15643.2,15663.2,15633.7,15651.7,1934
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 09:00:00,15652.2,15688.7,15649.7,15684.2,1841
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 10:00:00,15684.7,15711.2,15684.7,15702.2,1486
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 11:00:00,15702.7,15720.2,15684.7,15719.2,1286
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 12:00:00,15719.7,15741.2,15694.7,15697.7,1594
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 13:00:00,15697.2,15706.2,15649.2,15690.7,3819
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 14:00:00,15690.2,15716.2,15596.2,15613.7,5625
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 15:00:00,15613.2,15658.7,15604.7,15636.2,3520
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 16:00:00,15635.7,15663.05,15625.2,15657.05,2640
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 17:00:00,15657.55,15667.55,15631.55,15666.05,2230
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 18:00:00,15666.55,15699.05,15660.05,15687.05,2072
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-25 19:00:00,15687.55,15701.05,15677.55,15686.95,1594
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-27 21:00:00,15702.71,15828.31,15674.96,15815.21,27193
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 00:00:00,15702.71,15725.21,15700.21,15718.21,645
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 01:00:00,15719.71,15735.21,15718.21,15729.21,1264
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 02:00:00,15729.71,15733.21,15718.71,15728.21,592
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 03:00:00,15728.71,15728.71,15717.21,15721.21,437
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 04:00:00,15721.71,15725.21,15712.21,15714.71,338
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 05:00:00,15714.21,15751.21,15714.21,15747.71,855
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 06:00:00,15747.21,15773.96,15743.71,15745.96,1360
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 07:00:00,15744.46,15762.46,15709.96,15722.96,2234
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 08:00:00,15722.46,15739.96,15692.96,15696.96,1480
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 09:00:00,15696.46,15713.96,15683.96,15684.46,1293
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 10:00:00,15683.46,15705.96,15674.96,15705.46,1178
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 11:00:00,15705.96,15744.46,15702.46,15742.96,1109
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 12:00:00,15743.46,15767.46,15739.46,15765.46,1532
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 13:00:00,15762.96,15811.46,15762.96,15786.96,3153
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 14:00:00,15787.46,15808.46,15766.46,15799.46,2595
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 15:00:00,15798.46,15810.46,15788.46,15805.46,1980
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 16:00:00,15804.46,15828.31,15795.46,15817.81,1175
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 17:00:00,15818.31,15820.81,15786.31,15794.31,1447
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 18:00:00,15793.31,15804.31,15788.31,15799.81,1357
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 19:00:00,15798.81,15824.31,15789.31,15815.21,1169
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-28 21:00:00,15813.75,15970.85,15794.75,15969.75,29601
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 00:00:00,15813.75,15818.75,15794.75,15814.75,504
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 01:00:00,15815.25,15827.75,15803.75,15816.75,963
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 02:00:00,15816.25,15825.75,15812.25,15822.75,518
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 03:00:00,15823.25,15832.25,15822.25,15828.75,340
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 04:00:00,15828.25,15836.25,15822.75,15833.75,363
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 05:00:00,15834.75,15868.25,15830.75,15846.75,833
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 06:00:00,15847.25,15867.25,15834.0,15844.0,1623
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 07:00:00,15844.5,15899.0,15806.0,15818.0,2912
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 08:00:00,15817.5,15874.0,15817.5,15857.5,2300
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 09:00:00,15856.5,15885.0,15837.0,15864.5,1938
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 10:00:00,15865.0,15891.0,15854.5,15857.5,1649
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 11:00:00,15858.0,15869.0,15836.0,15839.5,1425
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 12:00:00,15838.5,15842.0,15809.5,15835.0,1948
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 13:00:00,15835.5,15913.0,15829.0,15905.0,3595
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 14:00:00,15903.5,15942.5,15902.5,15934.0,2921
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 15:00:00,15934.5,15955.0,15933.0,15951.0,1655
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 16:00:00,15951.5,15963.0,15943.85,15949.85,1045
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 17:00:00,15950.35,15955.35,15936.85,15943.35,1000
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 18:00:00,15942.85,15961.85,15942.85,15958.85,1072
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 19:00:00,15958.35,15970.85,15956.85,15969.75,997
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-29 21:00:00,15976.34,16009.34,15826.09,15907.34,31507
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 00:00:00,15976.34,15998.34,15976.34,15986.34,516
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 01:00:00,15985.84,16007.34,15983.84,16005.84,959
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 02:00:00,16005.34,16009.34,15988.84,15991.34,490
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 03:00:00,15990.84,15995.84,15985.34,15991.84,322
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 04:00:00,15991.34,15992.84,15981.34,15985.34,341
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 05:00:00,15984.84,15991.34,15947.34,15960.84,961
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 06:00:00,15961.84,15968.59,15922.09,15937.59,1723
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 07:00:00,15938.09,15966.09,15911.09,15929.09,2783
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 08:00:00,15928.59,15934.59,15855.09,15856.59,2379
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 09:00:00,15857.59,15882.09,15826.09,15882.09,2138
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 10:00:00,15881.59,15897.59,15866.09,15878.59,1661
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 11:00:00,15878.09,15905.59,15874.09,15897.59,1491
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 12:00:00,15899.09,15933.59,15897.59,15926.09,2804
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 13:00:00,15925.59,15941.59,15897.59,15934.09,3241
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 14:00:00,15934.59,15934.59,15859.59,15905.09,3151
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 15:00:00,15904.59,15908.59,15886.59,15900.59,1761
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 16:00:00,15899.59,15917.44,15899.59,15906.44,1110
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 17:00:00,15905.94,15909.44,15878.94,15890.44,1281
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 18:00:00,15889.94,15908.44,15880.44,15906.94,1333
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 19:00:00,15907.44,15907.44,15894.94,15907.34,1062
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-30 21:00:00,15913.92,16045.67,15899.92,15946.92,30581
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 00:00:00,15913.92,15919.92,15902.42,15907.92,385
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 01:00:00,15908.42,15921.42,15901.92,15907.42,830
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 02:00:00,15908.42,15923.92,15899.92,15903.92,652
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 03:00:00,15904.92,15921.92,15899.92,15918.92,462
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 04:00:00,15918.42,15930.92,15917.42,15928.42,372
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 05:00:00,15927.92,15935.92,15912.42,15924.42,862
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 06:00:00,15925.42,15951.92,15917.67,15920.67,1944
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 07:00:00,15921.67,16004.17,15913.17,15993.17,2740
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 08:00:00,15992.17,16005.17,15970.67,15989.17,1884
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 09:00:00,15988.67,16006.67,15965.17,15998.17,2080
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 10:00:00,15999.17,16002.17,15971.67,15980.17,1334
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 11:00:00,15979.67,16038.17,15970.17,16023.17,1617
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 12:00:00,16023.67,16043.17,15987.67,15998.17,2367
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 13:00:00,15997.67,16045.67,15990.17,16044.67,3145
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 14:00:00,16044.17,16045.67,15973.17,15983.67,2591
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 15:00:00,15983.17,15986.17,15934.17,15954.67,2251
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 16:00:00,15955.17,15955.17,15917.02,15953.02,1618
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 17:00:00,15953.52,15960.02,15941.52,15958.02,1053
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 18:00:00,15957.02,15963.02,15933.02,15945.02,1267
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 19:00:00,15944.02,15963.52,15941.52,15946.92,1127
DAX40 FULL0926|DAX40 PERF INDEX,GER30.p,2023-08-31 21:00:00,15967.01,16009.01,15823.76,15862.01,32513
