date_creation,ticker,asset_class,timeframe,prix_entree,stop_loss_init,tp1_init,tp2_init,rr_tp1,rr_tp2,statut_final,score_force
2023-04-12 21:30:18,SILVER - AUD,FX/Indices,1H,38.07,37.67,38.98,41.17,2.2749999999999995,7.750000000000031,SEUIL PRÉSERVÉ,8.0
2023-04-12 21:30:16,SILVER - GBP,FX/Indices,1H,20.41,20.21,20.75,21.38,1.7000000000000053,4.850000000000011,SEUIL PRÉSERVÉ,8.2
2023-04-11 15:40:55,SILVER - USD,FX/Indices,1H,25.07,24.72,25.55,26.41,1.371428571428567,3.8285714285714127,SEUIL PRÉSERVÉ,8.4
2023-04-10 14:36:08,SILVER - NZD,FX/Indices,1H,40.03,39.7,40.74,42.95,2.151515151515165,8.8484848484849,SEUIL PRÉSERVÉ,8.0
2023-04-10 14:36:07,SILVER - AUD,FX/Indices,1H,37.47,36.91,38.2,38.98,1.3035714285714304,2.696428571428557,SEUIL PRÉSERVÉ,8.4
2023-04-06 19:36:34,SILVER - AUD,FX/Indices,1H,37.3,36.72,38.6,40.0,2.2413793103448416,4.655172413793122,SEUIL PRÉSERVÉ,7.9
2023-04-06 14:40:01,SILVER - NZD,FX/Indices,1H,39.7,38.91,41.05,42.52,1.7088607594936502,3.569620253164529,SEUIL PRÉSERVÉ,8.2
2023-04-06 11:34:03,GOLD FULL0625,FX/Indices,1H,2035.2,2026.0,,,,,INVALIDÉE,8.0
2023-04-06 09:32:57,SILVER - CHF,FX/Indices,1H,22.59,22.52,22.76,23.62,2.428571428571443,14.714285714285671,INVALIDÉE,8.2
2023-04-03 12:33:18,SILVER - USD,FX/Indices,1H,24.1,23.97,24.32,25.03,1.6923076923076503,7.153846153846011,INVALIDÉE,7.9
2023-04-03 12:32:58,SILVER - JPY,FX/Indices,1H,3204.0,3153.0,,,,,SEUIL PRÉSERVÉ,8.0
2023-04-03 12:32:56,SILVER - CHF,FX/Indices,1H,22.06,21.67,22.52,23.62,1.1794871794871906,4.000000000000036,SEUIL PRÉSERVÉ,7.7
2023-03-31 13:33:01,GOLD - EUR,FX/Indices,1H,1821.19,1813.66,1833.17,1852.23,1.5909694555112963,4.122177954847287,INVALIDÉE,8.2
2023-03-30 19:37:19,SILVER - USD,FX/Indices,1H,23.86,23.53,24.32,25.13,1.3939393939394038,3.8484848484848673,SEUIL PRÉSERVÉ,8.6
2023-03-30 19:37:04,SILVER - AUD,FX/Indices,1H,35.56,34.92,36.41,38.33,1.32812499999999,4.32812499999999,SEUIL PRÉSERVÉ,8.8
2023-03-30 18:35:51,SILVER - CHF,FX/Indices,1H,21.75,21.53,22.04,22.52,1.318181818181821,3.500000000000016,SEUIL PRÉSERVÉ,8.8
2023-03-29 16:36:19,SILVER - USD,FX/Indices,1H,23.34,23.2,23.53,24.32,1.3571428571428608,6.999999999999974,OBJECTIF ATTEINT,7.5
2023-03-29 16:36:04,SILVER - CHF,FX/Indices,1H,21.48,21.2,21.81,22.04,1.1785714285714177,1.9999999999999873,SEUIL PRÉSERVÉ,7.3
2023-03-29 16:36:02,SILVER FULL0725,FX/Indices,1H,23.435,23.0,,,,,OBJECTIF ATTEINT,7.3
2023-03-29 14:39:49,SILVER - NZD,FX/Indices,1H,37.43,37.3,37.56,37.96,1.0,4.076923076923006,OBJECTIF ATTEINT,8.4
2023-03-29 10:34:04,SILVER - USD,FX/Indices,1H,23.28,23.2,23.38,23.53,1.2499999999999445,3.124999999999928,OBJECTIF ATTEINT,7.9
2023-03-29 08:33:31,SILVER - AUD,FX/Indices,1H,34.84,34.62,35.06,35.49,0.9999999999999677,2.954545454545368,OBJECTIF ATTEINT,8.2
2023-03-24 14:38:24,GOLD - JPY,FX/Indices,1H,260424.0,258903.0,,,,,INVALIDÉE,8.2
2023-03-24 04:30:21,SILVER - NZD,FX/Indices,1H,37.05,36.64,37.85,38.91,1.9512195121951486,4.5365853658536945,OBJECTIF ATTEINT,8.4
2023-03-23 19:35:46,SILVER - CAD,FX/Indices,1H,31.64,31.42,31.9,32.81,1.181818181818179,5.318181818181853,OBJECTIF ATTEINT,8.0
2023-03-23 16:39:23,SILVER - NZD,FX/Indices,1H,36.86,36.64,37.08,38.91,1.0,9.318181818181854,OBJECTIF ATTEINT,7.7
2023-03-22 08:33:11,SILVER - JPY,FX/Indices,1H,2976.0,2930.0,,,,,SEUIL PRÉSERVÉ,7.5
2023-03-21 01:30:13,SILVER - NZD,FX/Indices,1H,36.16,35.81,36.64,37.85,1.371428571428605,4.828571428571521,SEUIL PRÉSERVÉ,8.6
2023-03-20 08:34:08,SILVER - USD,FX/Indices,1H,22.67,22.38,23.2,24.32,1.8275862068965263,5.689655172413735,SEUIL PRÉSERVÉ,8.2
2023-03-20 08:33:44,SILVER - GBP,FX/Indices,1H,18.6,18.47,18.89,19.42,2.23076923076918,6.307692307692186,INVALIDÉE,8.2
2023-03-17 05:30:29,GOLD FULL0625,FX/Indices,1H,1934.8,1929.0,,,,,OBJECTIF ATTEINT,8.6
2023-03-17 03:30:22,SILVER - CHF,FX/Indices,1H,20.34,20.11,20.63,21.05,1.2608695652173854,3.0869565217391286,OBJECTIF ATTEINT,8.6
2023-03-16 13:33:12,SILVER - NZD,FX/Indices,1H,35.56,35.29,36.08,36.64,1.925925925925889,3.999999999999947,INVALIDÉE,8.2
2023-03-15 15:39:28,SILVER - NZD,FX/Indices,1H,35.55,35.29,36.07,36.64,2.0000000000000275,4.192307692307738,INVALIDÉE,8.6
2023-03-15 15:39:26,SILVER - CHF,FX/Indices,1H,20.3,20.11,20.59,21.05,1.5263157894736694,3.947368421052605,SEUIL PRÉSERVÉ,8.2
2023-03-15 15:39:24,SILVER - GBP,FX/Indices,1H,18.27,18.08,18.47,18.89,1.0526315789473577,3.263157894736825,INVALIDÉE,8.6
2023-03-15 11:34:05,SILVER - USD,FX/Indices,1H,21.92,21.31,22.68,23.2,1.245901639344253,2.098360655737691,SEUIL PRÉSERVÉ,7.7
2023-03-09 22:31:01,SILVER - JPY,FX/Indices,1H,2733.0,2743.0,,,,,INVALIDÉE,7.7
2023-03-09 20:36:07,SILVER - CHF,FX/Indices,1H,18.75,18.81,18.67,18.24,1.3333333333333333,8.500000000000208,INVALIDÉE,7.7
2023-03-09 03:31:45,GOLD - EUR,FX/Indices,1H,1719.25,1723.97,1712.03,1701.9,1.5296610169491496,3.675847457627078,INVALIDÉE,7.7
2023-03-07 05:31:25,SILVER - AUD,FX/Indices,1H,31.43,31.32,31.55,31.72,1.0909090909091055,2.636363636363642,INVALIDÉE,7.9
2023-03-03 05:31:07,GOLD FULL0625,FX/Indices,1H,1844.0,1839.0,,,,,OBJECTIF ATTEINT,8.0
2023-03-02 23:31:00,GOLD - USD,FX/Indices,1H,1837.48,1830.24,1846.09,1871.16,1.1892265193370013,4.651933701657462,OBJECTIF ATTEINT,8.2
2023-03-01 00:30:10,GOLD - AUD,FX/Indices,1H,2716.06,2706.02,2740.19,2794.76,2.4033864541832863,7.838645418326749,SEUIL PRÉSERVÉ,8.8
2023-02-28 22:31:12,GOLD - NZD,FX/Indices,1H,2954.03,2948.61,2964.04,3023.61,1.846863468634618,12.837638376383579,INVALIDÉE,8.2
2023-02-26 23:30:15,GOLD - CHF,FX/Indices,1H,1704.07,1698.66,1710.43,1715.63,1.1756007393715893,2.136783733826337,SEUIL PRÉSERVÉ,8.4
2023-02-22 23:31:44,GOLD FULL0625,FX/Indices,1H,1834.2,1839.0,,,,,OBJECTIF ATTEINT,7.9
2023-02-22 22:30:23,GOLD - USD,FX/Indices,1H,1825.26,1830.36,1818.91,1778.85,1.2450980392156907,9.100000000000179,OBJECTIF ATTEINT,8.0
2023-02-22 00:31:47,SILVER - CAD,FX/Indices,1H,29.61,29.39,29.97,30.24,1.6363636363636422,2.863636363636374,INVALIDÉE,8.8
2023-02-21 17:36:52,SILVER FULL0725,FX/Indices,1H,21.865,22.0,,,,,SEUIL PRÉSERVÉ,8.6
2023-02-21 13:34:15,SILVER - USD,FX/Indices,1H,21.77,21.56,22.04,22.25,1.2857142857142785,2.2857142857142785,SEUIL PRÉSERVÉ,8.2
2023-02-21 13:33:55,SILVER - CAD,FX/Indices,1H,29.35,29.19,29.67,29.97,2.0,3.8749999999999805,OBJECTIF ATTEINT,7.5
2023-02-21 11:33:10,SILVER - EUR,FX/Indices,1H,20.44,20.32,20.66,20.78,1.8333333333333086,2.8333333333333086,SEUIL PRÉSERVÉ,7.7
