config,ceiling,n,profit_moyen,profit_median,solde_negatif_annee4,hit_ceiling_pct,annee1_neg,overflow_to_A_moy,corr_PnL_A_B,scope,n_trades_A,n_trades_B
SEQ_SEUL,3000.0,300,5431928.061622633,5293192.633884175,0.33333333333333337,0.33333333333333337,4.333333333333334,344.6666666666667,0.3717233788677281,bloc3,205.0,270.0
SEQ_SEUL,5000.0,300,5440137.388858684,5315236.4117610585,0.33333333333333337,0.0,4.333333333333334,344.6666666666667,0.3743809009525037,bloc3,205.0,270.0
SEQ_SEUL,3000.0,300,11954129.43186573,11998588.606224969,0.0,0.0,0.0,447.51,0.12767719230932612,bloc4,257.0,315.0
SEQ_SEUL,5000.0,300,11954129.43186573,11998588.606224969,0.0,0.0,0.0,447.51,0.12767719230932612,bloc4,257.0,315.0
ADX_SEUL,3000.0,300,18131832.75349321,17740229.469658755,0.0,3.6666666666666665,7.333333333333333,1721.0033333333333,0.45680844312539304,full,,
ADX_SEUL,5000.0,300,18394310.81624796,18175217.306992546,0.0,0.33333333333333337,7.333333333333333,1721.1833333333334,0.5936935712050874,full,,
ADX_SEUL,3000.0,300,838290.3156217668,758805.5945181856,20.666666666666668,4.333333333333334,43.666666666666664,639.2533333333333,0.3637549058586026,H1,280.0,465.0
ADX_SEUL,5000.0,300,841377.737663228,760729.2017729926,21.0,0.33333333333333337,43.666666666666664,639.2533333333333,0.36944054474511634,H1,280.0,465.0
ADX_SEUL,3000.0,300,19417871.606478546,19463200.29625579,0.0,0.0,0.0,952.3133333333334,0.29934990002911716,H2,462.0,530.0
ADX_SEUL,5000.0,300,19417871.606478546,19463200.29625579,0.0,0.0,0.0,952.3133333333334,0.29934990002911716,H2,462.0,530.0
ADX_SEUL,3000.0,300,352590.69584382605,253698.90830170453,24.666666666666668,0.0,48.333333333333336,320.06,0.37689214901433404,bloc1,80.0,201.0
ADX_SEUL,5000.0,300,352590.69584382605,253698.90830170453,24.666666666666668,0.0,48.333333333333336,320.06,0.37689214901433404,bloc1,80.0,201.0
ADX_SEUL,3000.0,300,155069.62058466315,70213.04907325256,45.0,7.000000000000001,50.66666666666667,182.51666666666668,0.19582649364563723,bloc2,200.0,264.0
ADX_SEUL,5000.0,300,154609.7410850177,80780.44573062705,44.333333333333336,1.0,50.33333333333333,185.29,0.20249070577975606,bloc2,200.0,264.0
ADX_SEUL,3000.0,300,5658991.850594549,5491358.828911826,0.6666666666666667,0.0,4.666666666666667,398.5,0.4119561862372077,bloc3,205.0,256.0
ADX_SEUL,5000.0,300,5658991.850594549,5491358.828911826,0.6666666666666667,0.0,4.666666666666667,398.5,0.4119561862372077,bloc3,205.0,256.0
ADX_SEUL,3000.0,300,12163855.84404366,12105286.675623827,0.0,0.0,0.0,446.38666666666666,0.22028509663641316,bloc4,257.0,274.0
ADX_SEUL,5000.0,300,12163855.84404366,12105286.675623827,0.0,0.0,0.0,446.38666666666666,0.22028509663641316,bloc4,257.0,274.0
COMBO,3000.0,300,18121230.6388008,17832350.200186275,0.0,2.3333333333333335,8.0,1721.1833333333334,0.5202466738494625,full,,
COMBO,5000.0,300,18263659.917437337,17976847.327656418,0.0,0.33333333333333337,8.0,1721.1833333333334,0.5774864615533714,full,,
COMBO,3000.0,300,830423.8985193768,772166.5816508066,19.333333333333332,3.3333333333333335,45.0,639.2533333333333,0.36788707040898866,H1,280.0,465.0
COMBO,5000.0,300,833181.0190194951,779908.9211795973,19.666666666666664,0.33333333333333337,45.0,639.2533333333333,0.3650490133769157,H1,280.0,465.0
COMBO,3000.0,300,19174643.309771657,19319050.158485495,0.0,0.0,0.0,952.3133333333334,0.30986341012987256,H2,462.0,530.0
COMBO,5000.0,300,19174643.309771657,19319050.158485495,0.0,0.0,0.0,952.3133333333334,0.30986341012987256,H2,462.0,530.0
COMBO,3000.0,300,349139.36697475746,257887.76892372707,24.666666666666668,0.6666666666666667,46.666666666666664,320.06,0.3719201054619524,bloc1,80.0,201.0
COMBO,5000.0,300,349234.7572343078,257887.76892372707,24.666666666666668,0.0,46.666666666666664,320.06,0.3716054764953748,bloc1,80.0,201.0
COMBO,3000.0,300,162815.0399197285,82452.82356201619,41.66666666666667,5.666666666666666,50.0,185.24666666666667,0.18800235506253235,bloc2,200.0,264.0
COMBO,5000.0,300,160869.06835091725,82228.6463313136,41.66666666666667,0.33333333333333337,50.0,185.29,0.18632859938126808,bloc2,200.0,264.0
COMBO,3000.0,300,5516414.212199241,5405473.637406558,0.6666666666666667,0.0,4.0,398.5,0.4239887871531851,bloc3,205.0,256.0
COMBO,5000.0,300,5516414.212199241,5405473.637406558,0.6666666666666667,0.0,4.0,398.5,0.4239887871531851,bloc3,205.0,256.0
COMBO,3000.0,300,11892905.80662366,11882853.78886741,0.0,0.0,0.0,446.38666666666666,0.22911488765818588,bloc4,257.0,274.0
COMBO,5000.0,300,11892905.80662366,11882853.78886741,0.0,0.0,0.0,446.38666666666666,0.22911488765818588,bloc4,257.0,274.0
